age,income,credit_score,loan_amount,debt_to_income_pct,num_dependents,years_employed,account_balance,num_prev_loans,monthly_expenses,gender,employment_status,education_level,loan_purpose,region,marital_status,application_year,loan_duration_months,application_date,loan_default
64,61643.91,560,11273.21,23.01,0.0,4.0,8649.37,4,23577.35,Male,Full-Time,Master,Home,Central,Divorced,2022,36,2022-06-26,0
27,74409.9,576,13278.78,4.37,3.0,2.9,3668.35,1,16377.94,Male,Full-Time,Master,Business,North,Single,2017,60,2017-09-11,1
65,40732.02,676,9394.02,41.23,2.0,0.9,18409.14,4,12600.16,Female,Self-Employed,PhD,Personal,Central,Single,2018,24,2018-12-27,0
34,36607.53,733,10682.12,45.54,0.0,15.3,132.78,8,7120.62,Female,Full-Time,Bachelor,Car,West,Divorced,2023,24,2023-03-12,1
69,56347.69,527,7471.46,18.6,0.0,9.8,13770.34,9,9890.47,Female,Unemployed,PhD,Car,West,Divorced,2024,60,2024-08-25,1
72,,732,18602.34,10.24,4.0,22.2,4558.57,0,15106.76,Male,Full-Time,Bachelor,Business,West,Married,2022,36,2022-03-24,0
44,31792.07,508,60040.42,38.68,6.0,4.7,1398.69,9,5663.34,Male,Full-Time,Master,Personal,South,,2015,48,2015-03-25,1
39,47003.33,531,9397.78,16.3,6.0,2.4,42106.74,9,,Female,Self-Employed,Master,Personal,Central,Married,2013,36,2013-10-05,1
46,58644.07,741,8482.75,19.17,3.0,,364.91,5,12113.59,Female,Full-Time,Bachelor,Personal,South,Married,2015,36,2015-02-04,0
21,144783.63,514,25066.47,58.94,1.0,0.9,42141.22,0,28342.83,Female,Full-Time,,Home,South,,2013,48,2013-02-26,1
55,42711.84,492,12872.38,31.99,6.0,2.1,2401.53,0,13471.75,Male,Full-Time,Bachelor,Car,East,Divorced,2018,36,2018-08-12,1
61,31916.92,586,10312.21,43.97,4.0,0.2,1102.13,2,9624.16,Male,Full-Time,PhD,Education,West,Married,2023,60,2023-03-20,1
64,,722,13168.1,23.52,6.0,0.1,,8,37650.37,Female,Full-Time,Bachelor,Car,South,,2017,48,2017-04-04,1
65,26147.21,726,30045.89,31.12,3.0,4.5,2165.96,4,,Female,Unemployed,PhD,Education,North,Widowed,2024,36,2024-02-06,1
22,61046.0,651,19444.02,24.79,4.0,7.3,6606.49,5,,Male,Full-Time,Bachelor,Car,West,Widowed,2021,84,2021-12-15,0
71,51061.26,716,12860.55,17.24,4.0,10.4,10638.1,3,8997.68,Male,Full-Time,Master,Car,Central,Married,2021,48,2021-09-18,0
58,10782.19,575,27136.4,10.87,3.0,4.6,34766.36,2,3192.15,Female,Self-Employed,Bachelor,Car,West,Divorced,2022,60,2022-01-09,1
27,125487.19,622,25642.58,23.19,6.0,3.5,45317.57,8,33667.97,Female,Self-Employed,Bachelor,Home,North,Married,2014,84,2014-10-12,0
70,120629.38,742,10353.28,13.14,6.0,2.5,5138.15,2,30264.57,Male,Unemployed,High School,Business,West,Single,2019,60,2019-07-15,0
46,,532,30823.62,11.25,0.0,7.3,2988.9,7,8982.17,Male,Unemployed,Bachelor,Education,West,Married,2018,60,2018-03-12,1
63,,775,6680.38,33.72,0.0,2.1,7011.34,3,5454.74,Male,Part-Time,Bachelor,Medical,Central,Married,2010,24,2010-10-09,0
70,,593,19551.84,52.2,3.0,2.8,447.18,1,6867.44,Female,Unemployed,Bachelor,Medical,West,Single,2013,60,2013-12-28,1
38,75569.71,699,2984.66,16.06,4.0,2.1,2264.09,5,18699.05,Female,Part-Time,Bachelor,Home,West,Married,2010,36,2010-08-16,1
44,27569.83,675,69565.77,73.72,4.0,8.9,2828.36,2,,Female,Retired,High School,Medical,East,Married,2016,36,2016-05-14,1
67,51562.38,578,28579.53,58.21,2.0,5.0,,2,9779.63,Male,Retired,Bachelor,Car,North,Single,2016,48,2016-11-06,1
55,,770,14983.78,53.64,1.0,10.3,8032.03,6,17354.39,Female,Self-Employed,High School,Education,East,Divorced,2021,60,2021-09-09,0
18,63368.92,573,10554.02,38.38,0.0,2.8,20529.0,9,20341.83,Male,Full-Time,High School,Education,West,Married,2020,36,2020-05-14,1
20,90010.81,725,7708.75,42.52,4.0,8.3,17778.21,5,15855.77,Female,Full-Time,High School,Home,East,Widowed,2017,60,2017-03-26,0
40,30592.55,707,33535.56,6.22,,3.6,20208.16,1,,Female,Full-Time,High School,Business,West,,2016,48,2016-09-17,0
24,,651,26990.92,28.0,1.0,11.1,,8,24941.7,Female,Retired,Bachelor,Personal,East,,2016,36,2016-01-12,0
21,161018.08,636,14459.98,24.49,4.0,0.4,9893.12,5,27735.18,Female,Full-Time,PhD,Home,South,Single,2021,36,2021-01-07,0
36,58072.65,569,3023.45,30.6,2.0,3.9,30776.91,5,16957.0,Female,Retired,Bachelor,Business,Central,Married,2014,48,2014-09-26,0
18,101903.26,668,25146.51,9.8,2.0,8.0,1769.72,0,33778.4,Male,Self-Employed,Master,Car,East,Married,2022,36,2022-09-22,0
32,28304.64,650,7164.83,10.33,4.0,3.4,8493.01,5,7231.62,Male,Self-Employed,High School,Home,West,Divorced,2015,60,2015-05-06,0
23,144580.19,624,79030.98,48.14,6.0,0.9,6773.18,7,44186.76,Female,Part-Time,Master,Business,East,Single,2015,36,2015-02-04,1
35,,603,17866.93,35.59,5.0,7.3,3309.16,7,29411.45,Male,Full-Time,PhD,Education,South,,2023,24,2023-12-28,1
30,48705.57,571,3700.34,43.17,1.0,6.0,25963.55,5,9214.5,Female,Full-Time,Bachelor,Personal,West,Married,2013,48,2013-09-17,1
71,49592.79,571,49249.27,32.91,5.0,1.0,6646.09,5,8993.39,Female,Retired,High School,Education,West,Married,2015,84,2015-05-28,0
64,72609.97,728,27089.85,22.66,4.0,1.6,5050.46,1,14447.9,Male,Self-Employed,Bachelor,Car,North,Married,2018,24,2018-04-23,0
30,51204.85,666,2132.98,15.72,2.0,0.3,1358.47,2,,Male,Full-Time,High School,Education,West,Single,2014,36,2014-10-17,0
24,68102.11,666,7742.81,8.14,1.0,15.9,,3,12536.11,Male,Part-Time,High School,Car,South,Single,2019,24,2019-08-18,0
73,27300.71,580,35753.63,21.7,4.0,0.6,32072.56,1,5371.13,Male,Full-Time,Master,Home,East,Single,2010,84,2010-04-18,0
56,24318.49,850,27474.96,25.98,3.0,2.6,1569.58,6,8477.76,Female,Retired,Bachelor,Education,East,Married,2024,12,2024-11-11,0
26,121751.88,620,24045.89,27.37,3.0,0.9,9348.08,4,,Male,Full-Time,Master,Medical,South,Single,2016,60,2016-02-08,1
66,44315.0,843,23876.39,8.26,6.0,1.2,4537.31,8,11119.92,Female,Retired,Bachelor,Home,South,,2022,36,2022-04-24,0
40,42280.45,402,15188.79,46.91,4.0,2.0,14616.44,2,,Male,Self-Employed,High School,Personal,North,Widowed,2013,36,2013-07-04,1
41,127694.18,667,7825.76,35.82,6.0,0.5,1597.21,2,33228.29,Male,Full-Time,Bachelor,Education,West,,2015,48,2015-09-11,0
56,22664.08,603,18634.53,34.41,3.0,6.1,13903.01,8,8977.38,Female,Unemployed,,Personal,Central,Married,2018,60,2018-10-02,0
51,75288.21,732,7058.93,29.96,0.0,6.0,7423.57,2,20175.02,Male,Full-Time,Bachelor,Home,North,Married,2019,36,2019-06-23,0
42,57159.14,658,22045.87,46.43,2.0,5.5,5135.93,4,17980.96,Female,Retired,High School,Home,East,Married,2010,60,2010-08-20,0
42,29880.38,653,9817.06,25.25,1.0,10.5,27394.69,8,8826.05,Male,Part-Time,High School,Personal,East,Single,2019,48,2019-05-22,0
47,44439.32,765,12910.81,21.13,2.0,7.1,6416.65,7,8618.12,Male,Full-Time,High School,Business,North,Married,2022,48,2022-02-15,0
29,125666.16,620,9295.01,39.03,5.0,0.5,11249.54,0,24126.32,Non-Binary,Full-Time,,Education,West,Married,2013,84,2013-09-15,1
27,,652,38420.23,13.03,1.0,3.2,1040.92,2,15694.88,Female,Self-Employed,PhD,Home,Central,Single,2020,60,2020-02-26,0
32,109592.37,701,16295.33,9.79,1.0,7.3,2488.27,3,22131.99,Female,Full-Time,Master,Personal,North,Widowed,2022,84,2022-01-09,0
60,17485.14,617,7322.03,21.89,0.0,6.3,18996.73,4,5289.55,Male,Retired,Master,Medical,South,Married,2017,36,2017-02-17,0
53,,695,11116.65,11.87,6.0,7.2,10999.36,6,7090.86,Non-Binary,Full-Time,High School,Medical,West,Married,2020,60,2020-07-02,0
54,39474.4,650,13686.52,45.2,4.0,9.9,12621.81,1,10927.61,Male,Part-Time,,Medical,North,Married,2015,60,2015-07-15,0
41,72197.97,492,18834.27,31.09,1.0,3.1,41365.54,0,27586.42,Female,Part-Time,High School,Business,West,Divorced,2011,24,2011-08-12,0
31,78048.09,741,2844.61,6.85,3.0,0.4,953.91,3,15805.43,Male,Full-Time,Master,Home,East,Married,2021,60,2021-01-02,1
49,35825.32,605,12278.23,51.58,0.0,22.1,15387.92,4,10280.83,Male,Unemployed,High School,Home,West,Single,2017,48,2017-08-14,0
32,,651,30380.63,16.39,6.0,11.0,106235.93,0,9151.99,Female,Full-Time,Bachelor,Business,North,Married,2018,36,2018-05-23,0
36,24349.61,539,30860.92,7.65,3.0,,3111.17,3,4840.04,Female,Full-Time,Bachelor,Home,West,Divorced,2020,48,2020-08-07,0
74,84200.63,554,14382.61,46.37,0.0,1.6,1496.65,8,29009.55,Male,Part-Time,,Education,North,Married,2013,24,2013-06-10,1
36,43869.16,785,15002.43,26.65,3.0,5.0,2855.94,0,9219.62,Female,Self-Employed,High School,Education,North,Married,2012,36,2012-07-17,0
30,73849.82,589,6585.19,6.96,5.0,17.4,39981.09,9,26206.51,Male,Full-Time,Master,Personal,North,Married,2013,36,2013-06-06,0
55,,342,15665.39,30.68,6.0,8.9,37303.45,4,31394.49,Male,Full-Time,Master,Business,South,Single,2016,60,2016-04-28,0
38,85580.75,757,45932.47,37.09,2.0,1.9,7186.45,0,18152.93,Male,Part-Time,PhD,Car,South,Single,2015,60,2015-09-27,1
28,15944.11,574,17282.9,46.78,0.0,1.3,6139.47,6,5310.83,Male,Full-Time,Bachelor,Business,West,Married,2021,48,2021-01-26,1
48,45892.44,647,9022.92,14.2,4.0,0.6,1576.03,4,17431.34,Female,Self-Employed,,Home,East,Single,2012,36,2012-03-09,1
71,26926.0,635,14708.72,41.45,6.0,9.5,1950.22,4,4894.39,Male,Self-Employed,Bachelor,Home,West,Divorced,2015,12,2015-11-09,0
56,91468.62,600,5190.5,31.79,,9.7,2273.92,8,18345.86,Male,Full-Time,Bachelor,Business,West,,2023,60,2023-10-17,0
74,133033.75,786,22793.15,39.63,1.0,10.7,14503.74,7,26493.59,Male,Part-Time,High School,Home,North,Divorced,2020,60,2020-01-20,0
40,161111.73,797,20319.5,17.16,4.0,5.2,9006.81,4,40132.89,Male,Unemployed,,Business,South,Single,2021,60,2021-12-15,0
46,23317.97,658,9300.94,19.81,6.0,0.5,154.64,1,6274.08,Female,Unemployed,Master,Education,West,Married,2014,24,2014-07-12,0
61,115976.39,732,9698.34,30.62,1.0,,10159.71,2,23282.04,Female,Full-Time,High School,Business,East,,2022,36,2022-07-21,0
28,50025.03,601,13839.12,13.0,4.0,1.2,12564.06,6,18031.81,Male,Full-Time,Master,Car,West,Married,2010,84,2010-09-28,1
26,,675,34150.03,14.55,6.0,,3312.62,6,35915.26,Female,Unemployed,High School,Car,West,Married,2015,84,2015-09-06,0
72,10275.21,705,74627.32,54.08,0.0,2.6,9907.73,9,1766.43,Female,Full-Time,Bachelor,Personal,East,Married,2012,60,2012-12-09,0
27,24429.2,747,9827.32,43.26,,0.3,33409.92,3,7385.17,Female,Retired,Master,Medical,South,Single,2021,36,2021-10-11,1
29,128773.91,657,19537.08,25.4,6.0,1.3,3926.87,3,44138.73,Male,Full-Time,Master,Medical,West,Married,2021,12,2021-11-21,0
46,46976.08,727,18920.68,19.04,2.0,14.3,192.92,8,9979.83,Female,Full-Time,Bachelor,Personal,South,Married,2018,48,2018-11-08,0
18,55132.18,781,32232.39,48.36,,3.5,48955.51,1,11465.97,Male,Full-Time,High School,Home,East,Divorced,2024,24,2024-04-04,0
48,32893.58,655,15870.36,41.76,0.0,9.4,2242.58,5,8521.42,Female,Full-Time,,Car,East,Single,2023,60,2023-10-18,1
71,54113.3,730,9617.81,26.24,1.0,,6054.32,0,16929.32,Non-Binary,Full-Time,High School,Medical,Central,Married,2017,36,2017-07-08,0
28,,753,25309.59,33.4,5.0,,3750.55,4,26666.79,Female,Part-Time,,Home,North,Married,2022,36,2022-08-03,0
57,31247.8,639,8901.74,19.83,3.0,4.5,12138.56,4,5207.98,Male,Full-Time,Bachelor,Education,West,Single,2021,84,2021-09-15,0
69,,685,9348.49,10.02,4.0,1.1,411.66,4,7400.0,Female,Retired,High School,Personal,Central,Married,2010,60,2010-11-20,0
29,39761.66,692,89203.52,6.81,3.0,3.1,20994.85,9,11022.28,Male,Full-Time,Bachelor,Car,Central,Married,2020,24,2020-12-05,0
35,35007.42,693,3537.91,32.87,2.0,,27846.48,4,13757.91,Female,Full-Time,Bachelor,Personal,Central,Married,2021,48,2021-01-20,0
63,36438.61,685,58136.98,25.09,2.0,2.3,31027.76,7,6494.88,Male,Part-Time,High School,Medical,South,,2023,84,2023-09-11,0
50,45467.33,419,9690.77,20.28,1.0,21.8,,1,,Male,Self-Employed,Bachelor,Home,North,Married,2019,60,2019-02-04,1
62,70277.11,549,16514.96,17.38,4.0,35.7,7717.73,6,14008.38,Male,Full-Time,Bachelor,Home,North,Single,2018,36,2018-04-18,1
45,42415.75,614,3679.29,26.37,5.0,4.8,16665.48,1,7433.05,Male,Full-Time,,Home,South,Married,2018,84,2018-09-13,0
63,26362.48,701,9422.24,23.19,3.0,17.9,3558.03,4,9535.32,Male,Full-Time,High School,Car,East,Single,2011,36,2011-03-12,0
39,22545.12,731,41615.35,14.4,2.0,2.8,1302.32,4,4208.8,Male,Full-Time,,Home,South,Married,2012,24,2012-07-03,0
42,57095.59,634,5362.35,16.89,2.0,,1553.27,3,14895.97,Male,Full-Time,High School,Home,South,Married,2020,36,2020-08-03,0
61,59150.19,605,18234.0,32.27,1.0,1.8,6711.37,0,16356.51,Female,Retired,High School,Education,South,Married,2016,60,2016-11-14,0
74,59445.64,650,16610.51,35.2,4.0,2.0,3146.9,0,11084.15,Male,Full-Time,Bachelor,Education,Central,Married,2020,36,2020-10-28,0
48,64774.83,825,8618.07,16.76,4.0,26.5,16361.81,7,19762.34,Female,Self-Employed,High School,Car,East,Married,2020,48,2020-08-16,0
53,40298.65,699,3798.03,29.38,6.0,1.8,3417.99,7,7413.34,Female,Full-Time,High School,Home,East,Married,2011,48,2011-11-01,0
67,47624.66,740,28205.04,46.59,1.0,4.7,12200.16,0,14483.89,Male,Self-Employed,Bachelor,Home,West,Single,2017,36,2017-02-04,1
26,9212.97,577,37910.3,50.67,0.0,0.1,3547.34,7,3546.61,Male,Full-Time,High School,Home,Central,Married,2019,60,2019-02-12,1
54,47567.02,533,1981.2,18.94,2.0,3.3,1692.46,1,9685.46,Female,Full-Time,Master,Business,Central,Widowed,2016,60,2016-07-28,0
31,48690.21,600,6769.38,7.22,0.0,0.0,6193.14,4,9377.53,Male,Full-Time,,Education,East,Married,2021,60,2021-08-20,0
32,35129.42,569,28663.22,3.23,5.0,5.7,1267.49,3,6188.99,Female,Full-Time,,Car,East,Married,2021,60,2021-11-25,1
21,121775.0,681,12149.23,39.41,1.0,2.4,,7,29974.08,Male,Full-Time,,Personal,East,Married,2020,48,2020-05-20,0
51,92276.28,693,13654.71,32.13,6.0,17.1,850.13,5,,Male,Self-Employed,Bachelor,Personal,West,Single,2019,36,2019-06-17,0
48,24514.06,671,12505.03,19.9,3.0,9.7,,8,9039.34,Male,Unemployed,Master,Car,North,Single,2015,48,2015-06-17,0
55,35821.69,628,14400.65,18.45,1.0,3.3,7598.1,9,6008.72,Male,Full-Time,,Business,North,Married,2023,36,2023-04-25,0
61,37605.69,513,10783.26,32.18,3.0,4.5,8230.11,9,8167.05,Male,Self-Employed,Bachelor,Home,South,Single,2019,84,2019-05-25,1
32,69992.25,652,95958.2,23.58,2.0,10.6,6661.65,1,19233.68,Female,Full-Time,,Car,West,Divorced,2013,48,2013-02-23,1
70,25674.67,769,8945.12,8.84,2.0,6.1,28871.7,8,5606.38,Female,Full-Time,Bachelor,Medical,East,Single,2018,36,2018-03-13,0
37,18702.28,633,14093.29,34.36,6.0,0.7,4261.97,0,5009.84,Male,Part-Time,Bachelor,Medical,Central,Married,2021,48,2021-06-04,0
44,86092.08,509,5138.42,57.36,2.0,3.0,5086.84,8,18072.44,Male,Full-Time,High School,Car,Central,Single,2014,84,2014-02-18,1
70,43352.04,632,4495.04,33.05,4.0,3.6,91026.75,6,10844.93,Male,Retired,Master,Home,Central,,2020,48,2020-10-09,0
22,66647.55,705,81524.8,22.78,6.0,,756.82,6,23305.86,Female,Full-Time,,Personal,North,,2011,84,2011-01-25,1
34,36817.02,771,61060.0,21.2,,10.7,264.5,0,8986.28,Female,Self-Employed,,Car,West,Single,2024,12,2024-09-08,0
21,71797.79,545,69666.16,29.19,5.0,3.4,12893.88,0,16965.1,Male,Part-Time,Master,Car,South,,2016,36,2016-12-26,1
47,,699,54351.24,54.86,3.0,3.8,8638.71,5,10819.03,Female,Full-Time,,Car,West,Single,2022,84,2022-10-21,1
63,16186.46,594,12661.39,3.01,4.0,7.8,34853.02,5,3358.64,Female,Self-Employed,,Medical,West,Single,2019,36,2019-03-06,0
24,29289.0,764,2166.21,9.82,6.0,0.7,1382.1,6,6752.59,Female,Part-Time,High School,Business,South,Married,2014,60,2014-10-14,0
27,47519.42,642,19489.55,25.08,2.0,10.8,3946.35,4,8876.56,Female,Self-Employed,,Car,West,Married,2023,60,2023-10-18,0
34,57547.56,757,19118.79,53.61,6.0,2.6,12251.88,9,14502.33,Male,Self-Employed,PhD,Home,East,Married,2018,60,2018-04-23,1
26,108488.01,577,4668.84,21.92,1.0,2.7,1846.85,2,18404.73,Female,Self-Employed,Bachelor,Home,South,Married,2020,84,2020-06-01,0
69,45161.8,610,28276.5,45.82,2.0,0.5,30900.43,5,12318.1,Female,Full-Time,Bachelor,Medical,North,Married,2017,60,2017-09-04,1
47,113742.37,537,7096.41,8.41,1.0,9.2,,2,28827.63,Male,Unemployed,Master,Home,South,Single,2013,48,2013-05-06,0
47,75563.38,762,13661.13,37.57,6.0,8.3,1305.31,4,17937.53,Female,Full-Time,Master,Home,North,,2021,60,2021-09-28,1
50,36069.81,706,12799.43,60.06,3.0,0.2,814.42,4,11055.19,Male,Full-Time,Bachelor,Business,West,Married,2011,60,2011-08-21,1
67,68571.89,622,9752.09,35.69,1.0,1.9,15197.01,0,13663.63,Female,Full-Time,High School,Home,Central,,2018,84,2018-10-28,1
34,93975.76,668,8074.21,30.4,6.0,8.4,1733.13,4,,Female,Self-Employed,Master,Education,Central,Single,2019,24,2019-01-21,0
28,46718.13,598,8995.18,30.06,3.0,5.0,39232.93,4,8131.81,Male,Part-Time,High School,Car,Central,Married,2016,60,2016-12-26,0
30,69917.03,471,8870.12,14.09,,1.7,23422.59,0,16248.66,Female,Full-Time,High School,Medical,West,Married,2022,60,2022-02-05,1
18,20104.01,663,6787.2,18.9,2.0,3.9,365.23,4,4979.56,Female,Full-Time,Master,Education,Central,,2017,12,2017-12-01,1
21,27563.19,741,5024.33,10.64,4.0,8.2,7407.35,5,5699.49,Female,Full-Time,Master,Car,East,Married,2019,36,2019-04-24,0
43,109728.96,643,20760.13,16.44,2.0,7.8,8220.08,0,25035.72,Female,Full-Time,Bachelor,Home,North,Single,2014,36,2014-05-22,0
68,76815.53,550,30406.07,45.49,6.0,11.6,1380.58,8,27022.45,Male,Full-Time,High School,Education,North,Married,2019,48,2019-10-06,0
74,68527.32,671,37305.51,29.7,1.0,5.2,35110.76,9,15859.28,Male,Self-Employed,High School,Car,Central,Married,2013,48,2013-09-17,0
40,59520.55,475,15264.02,25.19,3.0,25.1,21361.56,3,10903.14,Male,Full-Time,Master,Home,East,Single,2018,36,2018-05-27,0
69,77583.56,603,19193.51,1.2,5.0,8.0,2849.66,9,15387.96,Male,Self-Employed,Bachelor,Personal,Central,Married,2012,84,2012-06-04,0
48,,712,4741.5,39.56,2.0,9.4,4237.99,6,10912.07,Male,Full-Time,Bachelor,Education,South,Married,2014,36,2014-04-28,0
36,54277.46,670,21702.86,16.63,6.0,0.5,7583.52,1,12983.92,Male,Part-Time,High School,Car,West,Married,2023,84,2023-12-22,1
48,32612.37,728,6165.67,25.58,1.0,11.0,512.39,3,11494.41,Female,Unemployed,High School,Personal,North,Married,2023,24,2023-10-05,1
48,79658.36,624,21621.58,24.72,6.0,6.6,,0,20763.67,Male,Full-Time,High School,Home,East,Single,2021,60,2021-10-10,0
28,53492.57,558,34693.53,10.64,5.0,2.1,5634.66,4,12853.59,Male,Retired,Bachelor,Home,North,Married,2018,48,2018-09-16,1
49,,745,18112.99,16.54,3.0,7.4,3011.09,7,10275.78,Male,Part-Time,Bachelor,Home,West,Divorced,2019,36,2019-02-09,0
57,67921.95,742,23718.0,28.01,4.0,1.9,1517.18,1,12470.95,Female,Full-Time,PhD,Car,West,Single,2016,60,2016-03-23,0
59,,720,7599.72,53.77,2.0,5.0,23994.77,2,8333.44,Male,Part-Time,Master,Car,East,Single,2020,60,2020-11-21,0
21,36584.11,616,5768.84,36.3,6.0,5.0,2923.45,6,,Male,Self-Employed,Bachelor,Car,East,Single,2023,84,2023-01-28,0
26,22291.73,586,19338.5,42.4,5.0,,2958.06,1,6003.36,Female,Self-Employed,Master,Business,North,Divorced,2016,36,2016-09-15,1
32,131138.91,782,24441.4,31.89,4.0,7.7,449.74,6,40406.74,Male,Full-Time,High School,Home,North,Married,2024,60,2024-07-03,0
73,62414.02,749,11017.97,65.62,0.0,1.7,6726.81,5,17538.64,Male,Full-Time,,Home,West,Married,2017,48,2017-10-04,0
61,17473.82,563,130673.02,27.21,1.0,1.2,5328.19,5,5329.35,Female,Full-Time,,Medical,South,Single,2014,24,2014-04-08,1
23,39987.27,590,18174.09,51.05,0.0,9.8,3027.09,0,7789.08,Male,Part-Time,Bachelor,Home,Central,Single,2019,48,2019-03-19,0
23,28410.88,743,17357.13,39.72,6.0,4.3,872.42,5,10453.93,Female,Unemployed,,Education,Central,Single,2022,36,2022-08-21,0
62,32328.1,611,17083.86,47.52,3.0,7.0,4978.15,6,7939.06,Male,Self-Employed,,Home,East,Married,2021,36,2021-05-08,1
22,27817.37,784,40320.82,39.58,0.0,4.2,5095.17,7,4960.03,Female,Retired,Master,Education,West,Single,2014,48,2014-01-19,1
59,25063.53,742,24125.26,26.76,3.0,2.0,1996.09,3,6266.0,Male,Part-Time,High School,Car,North,Divorced,2020,48,2020-11-05,0
61,85201.83,639,10487.35,9.1,1.0,0.2,4484.62,8,27316.8,Male,Self-Employed,High School,Home,West,Single,2019,48,2019-04-07,1
45,39743.07,563,6874.63,52.15,2.0,15.7,3931.66,5,6751.51,Male,Self-Employed,Bachelor,Business,East,Married,2016,36,2016-01-08,1
61,27450.07,519,6752.91,24.02,5.0,3.1,17237.18,3,5299.23,Female,Full-Time,Master,Personal,Central,Single,2023,60,2023-03-18,1
39,42514.84,625,27368.48,22.02,2.0,5.2,7891.47,1,11892.14,Female,Part-Time,Bachelor,Business,East,Divorced,2016,36,2016-07-08,0
22,34057.85,702,12311.04,40.5,1.0,1.1,2174.13,8,6340.12,Female,Part-Time,High School,Education,East,Married,2021,36,2021-04-08,0
67,19462.07,560,4351.64,5.99,4.0,0.9,2644.84,3,7312.83,Non-Binary,Full-Time,,Education,East,Widowed,2017,36,2017-07-16,1
32,48626.07,710,14931.07,54.18,1.0,8.9,4460.99,0,10640.99,Male,Full-Time,,Home,West,Single,2020,84,2020-03-10,0
29,29340.45,530,10828.87,27.98,5.0,3.3,8368.4,0,7719.2,Female,Full-Time,Bachelor,Business,East,Single,2021,24,2021-07-20,0
39,,578,6181.51,4.25,4.0,14.5,18995.78,1,14593.52,Male,Full-Time,Bachelor,Medical,West,Married,2020,36,2020-07-04,0
74,28045.72,673,10498.19,23.98,0.0,,13827.62,4,,Male,Full-Time,,Personal,North,,2022,48,2022-10-20,0
56,30482.54,630,6798.87,41.99,2.0,3.7,871.85,6,7580.37,Male,Retired,Master,Medical,South,Single,2016,60,2016-07-08,1
58,46991.21,514,10009.12,12.2,0.0,1.3,2773.67,4,9269.07,Male,Part-Time,Master,Car,South,Married,2010,60,2010-04-27,1
55,68229.45,583,22347.23,54.79,5.0,0.7,5883.04,7,,Female,Unemployed,Bachelor,Car,North,Single,2016,36,2016-06-01,1
62,,644,44534.53,38.88,4.0,1.5,5062.07,4,3321.87,Female,Full-Time,Bachelor,Home,Central,,2018,36,2018-08-22,1
62,33037.13,697,6239.03,15.24,2.0,0.1,6717.32,3,,Male,Retired,High School,Personal,North,Divorced,2019,36,2019-10-20,0
47,82511.78,619,1648.64,31.73,1.0,4.7,7956.14,3,16562.09,Female,Full-Time,Bachelor,Medical,Central,Married,2021,36,2021-01-17,0
52,33248.23,573,39128.14,55.5,0.0,,2274.33,5,6946.67,Male,Full-Time,Bachelor,Medical,West,Single,2020,36,2020-08-05,1
24,,519,7026.24,40.05,0.0,0.3,,7,5693.37,Male,Full-Time,High School,Medical,North,Married,2011,60,2011-04-05,0
55,35186.9,574,7259.85,8.15,2.0,2.5,7243.84,0,,Male,Part-Time,Master,Education,Central,Married,2022,36,2022-03-13,0
62,21014.85,686,60692.58,27.39,0.0,1.2,,3,3813.64,Male,Full-Time,,Home,East,Married,2015,60,2015-07-01,1
58,86801.6,633,15161.68,47.01,3.0,2.4,4413.41,5,,Female,Full-Time,Bachelor,Home,Central,Divorced,2020,48,2020-07-07,1
41,21426.75,769,16963.79,21.58,,2.3,25629.62,5,,Male,Retired,Bachelor,Business,North,,2022,36,2022-12-17,0
22,78759.33,688,17847.43,57.94,1.0,2.5,7035.25,9,16708.35,Female,Part-Time,Bachelor,Medical,Central,Single,2023,36,2023-10-09,1
20,50416.32,732,22506.57,3.66,,17.7,20884.76,9,10727.91,Male,Retired,High School,Medical,Central,Married,2013,12,2013-06-15,0
